date,ETH,XMR,DASH,LTC,XRP,ETC,STR,SC,XEM,BTC
2018-06-04,599.1507378288193,161.9388151610221,319.972447753816,121.40814314104685,0.6678246268326393,15.492805528363762,0.2969789577944761,0.015045522556288375,0.25070830551081535,7560.564098637375
2018-06-05,595.2282292682426,163.01316933628746,313.5002260424423,119.24007266500453,0.6587600799665735,15.111372968993095,0.2886339260124397,0.01461912092790279,0.24627596024697782,7496.9850912322
2018-06-06,603.4795254694019,164.79851850066504,313.7251827543498,120.8665924161795,0.6687988830469914,15.261789917056994,0.2932168699929948,0.015956346902961622,0.2488430290819015,7598.260429981725
2018-06-07,607.0807607216501,165.91278197880789,315.3735387585697,121.47929719788702,0.6784554426402479,15.255054087577726,0.29826190623837634,0.016770981573372718,0.2654892541729783,7693.110813473725
2018-06-08,598.5728748816948,159.78799417152499,306.73346946572445,119.59090475225585,0.6687121468565442,15.385331672282456,0.28890924699555837,0.017752071347564638,0.2518051322047259,7618.9147414440495
2018-06-09,600.1123530390616,157.1787704714968,265.07819919738887,119.0145358500737,0.6670659035890495,15.206885124099816,0.2829562336945353,0.017314552142338714,0.2512888291184158,7594.101816815225
2018-06-10,542.5203327378078,139.3796921809523,276.92539705179433,108.70529667816956,0.5972822325938145,13.35077287089845,0.2528436739726585,0.014418358267862343,0.22289249496212324,6965.39046756635
2018-06-11,523.0604257781681,135.72384235745793,267.0849403199833,105.9596705570821,0.5776138178482376,12.712233547843049,0.2433018315676107,0.013985970323381117,0.2258700424689038,6756.507402599575
2018-06-12,512.3074031940052,128.24916375194348,262.1267500722195,102.32512545720444,0.5693035754050912,14.892471569023956,0.23822774775715452,0.013149584283597486,0.21232907414275945,6674.915879998724
2018-06-13,472.0830643010301,118.61290966735005,249.1067292861526,93.98406339037977,0.5278106818932103,13.501614238755577,0.21852766321672942,0.011615664341543442,0.19121170531463821,6382.2331546942
2018-06-14,497.2221638857632,128.9603275595856,260.03322559883406,97.06945046535752,0.5458415517151413,13.764183222027727,0.23135264245708395,0.014159145439540787,0.1973187332354354,6495.02084382605
2018-06-15,499.77715829693085,127.6440778327599,261.29266290603755,97.41016413968708,0.5450556948314424,13.847907086216118,0.23655704922070162,0.013407297509052759,0.19653136104733437,6540.1451263672
2018-06-16,495.36617659806046,124.73405289698465,261.24231359792867,95.7257432703688,0.530921659254215,14.331463247341858,0.23001871010734046,0.012717846166473775,0.19283353552922425,6455.759475367399
2018-06-17,500.11523044489735,124.28169285516937,266.792751705683,96.36782379693574,0.5300636649798733,14.363665583711933,0.23054161118835162,0.012677838178716459,0.19530372250699612,6501.45547626485
2018-06-18,505.32285798527096,124.06936276899155,259.9217087233448,96.19683295551823,0.5291091714727513,14.631390379930679,0.22974736666632697,0.01248984253693909,0.19411844742937442,6573.6013352311
2018-06-19,531.0752833720064,126.95964448667519,263.53056980809953,98.4951715773387,0.5446670616157866,15.487346128466973,0.23451503703125973,0.012987489855676652,0.1979078117385753,6729.269355272876
2018-06-20,529.6866494477731,121.77516101873681,257.71736469087955,96.98895155894064,0.5360643515976625,16.046977093761367,0.22990417273356922,0.01263136297867575,0.19287890770612814,6683.260835278174
2018-06-21,530.1451390773373,122.52063392306208,265.1295473019394,97.04918424238703,0.5379400874897402,17.21839062820013,0.22945917896052606,0.012654246302311203,0.1913618204120785,6730.98207569745
2018-06-22,480.71289953827625,113.02366043467825,242.7513361523328,87.0937162568604,0.49906129798554677,15.684524040268261,0.20842263650174891,0.011404966880131779,0.16994653944460103,6266.465318753725
2018-06-23,471.0981737284614,115.01894545130091,244.89859701559726,82.96293023206306,0.4866030033987533,14.737277200969043,0.200073790333938,0.011036862476282204,0.16352951235691465,6131.590264601225
2018-06-24,445.8233027557269,116.19583149675141,235.11771999487,78.39966125116018,0.4656761470158764,14.047346940798288,0.1867145886540007,0.010022930345618165,0.15064404291917124,6001.7546979749495
2018-06-25,459.1932432368611,125.88430351618733,240.92726517369468,81.28930531019232,0.476300402217402,15.466637660330191,0.19461603405260883,0.010487917651432043,0.15601553240059265,6205.868432800025
